business_id,transaction_id,transaction_type,trans_time_stamp,metro_location,trans_amount,avail_credit,account_age,income_bracket,industry,is_fraud
192,8969,Payroll,2023-02-05 20:28:03.615363,Austin–Round Rock–San Marcos,783.6015418493234,2417.1453219028526,675,0 - 250k,Wholesale Trade,0
83,4299,Utilities,2024-08-29 20:28:03.607583,Austin–Round Rock–San Marcos,1714.2318846347343,11409.90319726043,339,250k - 500k,Wholesale Trade,0
632,5123,Client Expenses,2023-01-21 20:28:03.609030,Chicago–Naperville–Elgin,121.50745917604011,1945.173388154875,692,1m +,"Agriculture, Forestry, And Fishing",1
336,7981,Vendor Payments,2022-12-03 20:28:03.613835,Austin–Round Rock–San Marcos,241.2176467038325,16594.166049678304,80,500k - 1m,Construction,0
553,2677,Vendor Payments,2023-09-06 20:28:03.604451,Los Angeles–Long Beach–Anaheim,1490.4369543923117,49386.44914615086,424,less than 0,"Agriculture, Forestry, And Fishing",0
629,1842,Office Supplies,2023-03-11 20:28:03.602913,New York–Newark–Jersey City,1089.5511913440478,14906.556204132215,160,0 - 250k,"Agriculture, Forestry, And Fishing",1
410,9450,Vendor Payments,2024-05-25 20:28:03.616110,Austin–Round Rock–San Marcos,1763.4232943331417,48064.61957549672,235,250k - 500k,Retail Trade,0
383,2551,Payroll,2023-05-30 20:28:03.604235,Austin–Round Rock–San Marcos,613.5316413059031,14357.924771678548,160,less than 0,Construction,0
359,4772,Utilities,2022-10-23 20:28:03.608416,Austin–Round Rock–San Marcos,510.07133927292017,8910.920943492074,277,500k - 1m,Wholesale Trade,0
590,5404,Utilities,2024-07-06 20:28:03.609514,Los Angeles–Long Beach–Anaheim,943.5610578252582,42423.78609030821,166,1m +,"Agriculture, Forestry, And Fishing",0
917,3861,Client Expenses,2023-10-25 20:28:03.606583,Chicago–Naperville–Elgin,1643.0170337961838,44415.49832404557,381,500k - 1m,Construction,0
335,1114,Payroll,2023-08-12 20:28:03.601654,Austin–Round Rock–San Marcos,1525.4134464465674,40507.66049480858,278,250k - 500k,"Finance, Insurance, And Real Estate",1
845,2115,Vendor Payments,2023-07-20 20:28:03.603484,Austin–Round Rock–San Marcos,696.077886843078,17150.588314187848,59,250k - 500k,Wholesale Trade,0
405,9800,Utilities,2023-10-16 20:28:03.616650,Austin–Round Rock–San Marcos,1686.6217885224823,16599.840741331107,480,less than 0,Retail Trade,0
701,7,Office Supplies,2024-05-13 20:28:03.599485,Dallas–Fort Worth–Arlington,1059.449893617335,14825.61758183587,28,less than 0,"Agriculture, Forestry, And Fishing",0
891,7629,Office Supplies,2023-09-23 20:28:03.613298,New York–Newark–Jersey City,216.44084713481072,17127.3632254545,690,less than 0,Wholesale Trade,1
825,6842,Rent,2023-01-01 20:28:03.612084,Dallas–Fort Worth–Arlington,1835.2429399133177,34672.672684718935,323,less than 0,"Agriculture, Forestry, And Fishing",0
884,2369,Utilities,2023-11-17 20:28:03.603911,Austin–Round Rock–San Marcos,1642.2842537973593,34888.854799049426,229,less than 0,Retail Trade,0
854,9883,Office Supplies,2024-08-21 20:28:03.616779,New York–Newark–Jersey City,912.0586071973522,15594.370159430904,259,less than 0,"Agriculture, Forestry, And Fishing",1
160,3076,Office Supplies,2024-06-29 20:28:03.605236,Dallas–Fort Worth–Arlington,587.9572615161366,28959.747017639755,675,250k - 500k,Construction,0
822,3011,Office Supplies,2024-08-14 20:28:03.605127,Austin–Round Rock–San Marcos,1417.1231371639008,19681.434210577543,31,500k - 1m,"Finance, Insurance, And Real Estate",0
912,8826,Office Supplies,2023-11-18 20:28:03.615144,Chicago–Naperville–Elgin,411.25616294154077,25617.520571994522,589,less than 0,"Agriculture, Forestry, And Fishing",0
855,7856,Utilities,2024-07-31 20:28:03.613645,Los Angeles–Long Beach–Anaheim,1560.466734303602,40113.16664415542,221,1m +,Retail Trade,1
659,4506,Client Expenses,2022-11-01 20:28:03.607940,New York–Newark–Jersey City,1507.8730885327334,16561.314471182497,308,500k - 1m,"Finance, Insurance, And Real Estate",1
440,8211,Utilities,2024-02-24 20:28:03.614194,Los Angeles–Long Beach–Anaheim,1357.614687276771,45108.05585217234,141,250k - 500k,Retail Trade,0
889,9407,Vendor Payments,2023-03-12 20:28:03.616044,Chicago–Naperville–Elgin,1220.34183528397,2528.1662052986208,161,0 - 250k,"Agriculture, Forestry, And Fishing",0
253,840,Rent,2022-10-15 20:28:03.601192,Chicago–Naperville–Elgin,1609.2448830808091,47538.40371401996,56,0 - 250k,Retail Trade,0
780,6777,Utilities,2023-01-04 20:28:03.611986,Austin–Round Rock–San Marcos,337.9858497567494,26554.290820264687,645,0 - 250k,"Finance, Insurance, And Real Estate",1
669,5926,Payroll,2023-05-26 20:28:03.610612,Chicago–Naperville–Elgin,1018.5485835248669,42555.38272921014,26,1m +,Retail Trade,0
59,6447,Payroll,2024-04-21 20:28:03.611453,Austin–Round Rock–San Marcos,843.308013643677,19448.906077628348,652,less than 0,Retail Trade,1
325,8970,Client Expenses,2023-09-12 20:28:03.615365,Dallas–Fort Worth–Arlington,470.14682112817053,29174.126335475077,639,250k - 500k,Construction,0
313,1714,Client Expenses,2024-04-10 20:28:03.602697,Los Angeles–Long Beach–Anaheim,1218.4767111438446,35850.870068238306,642,0 - 250k,"Agriculture, Forestry, And Fishing",0
882,1639,Utilities,2024-04-24 20:28:03.602572,Dallas–Fort Worth–Arlington,281.23271376456785,5657.789137685964,316,0 - 250k,Wholesale Trade,0
367,7275,Utilities,2022-12-31 20:28:03.612746,Los Angeles–Long Beach–Anaheim,1159.3408703950793,29031.567558452225,372,1m +,"Agriculture, Forestry, And Fishing",0
728,5191,Client Expenses,2024-04-21 20:28:03.609145,New York–Newark–Jersey City,1032.0350868352598,20251.074791381514,487,250k - 500k,"Agriculture, Forestry, And Fishing",0
892,4117,Payroll,2022-12-14 20:28:03.607032,Los Angeles–Long Beach–Anaheim,1826.6094299175527,38793.02876896983,703,0 - 250k,"Finance, Insurance, And Real Estate",1
353,2238,Rent,2024-05-23 20:28:03.603690,Austin–Round Rock–San Marcos,1796.6440393827386,11515.965840375402,427,1m +,Retail Trade,0
862,3842,Office Supplies,2024-04-06 20:28:03.606551,Austin–Round Rock–San Marcos,1288.9047283294797,7892.070543646029,522,1m +,Construction,0
230,9081,Utilities,2023-03-30 20:28:03.615534,New York–Newark–Jersey City,176.08201540863155,42433.49221671931,207,250k - 500k,"Finance, Insurance, And Real Estate",1
252,5208,Payroll,2024-02-16 20:28:03.609174,Austin–Round Rock–San Marcos,1719.5593099409932,48071.79879500571,576,less than 0,"Finance, Insurance, And Real Estate",1
493,7939,Rent,2024-04-05 20:28:03.613771,Chicago–Naperville–Elgin,111.12494543523587,703.9546093801418,44,250k - 500k,Construction,0
132,9842,Payroll,2024-09-14 20:28:03.616715,Chicago–Naperville–Elgin,337.13026122688916,32.443478861216015,657,1m +,Wholesale Trade,1
104,6622,Office Supplies,2024-05-14 20:28:03.611726,Los Angeles–Long Beach–Anaheim,776.5459815925295,40665.17259928431,401,250k - 500k,Construction,0
18,6996,Utilities,2022-12-27 20:28:03.612320,Dallas–Fort Worth–Arlington,97.73991741413113,1514.2096420495632,161,0 - 250k,Retail Trade,0
699,8060,Client Expenses,2024-07-12 20:28:03.613964,Dallas–Fort Worth–Arlington,1512.849072638502,7973.467266041223,714,250k - 500k,"Agriculture, Forestry, And Fishing",0
207,6582,Client Expenses,2023-11-06 20:28:03.611664,New York–Newark–Jersey City,954.2260633548576,23031.995773359205,497,250k - 500k,"Agriculture, Forestry, And Fishing",0
730,9711,Rent,2024-07-05 20:28:03.616514,Los Angeles–Long Beach–Anaheim,1932.957345809045,40578.94722254162,132,500k - 1m,Wholesale Trade,0
726,5730,Rent,2023-01-24 20:28:03.610219,New York–Newark–Jersey City,1558.8467282951458,25094.53863775693,60,0 - 250k,Retail Trade,1
409,8121,Rent,2022-11-16 20:28:03.614057,Dallas–Fort Worth–Arlington,219.8691401136925,23722.445228123706,52,0 - 250k,Retail Trade,0
60,3048,Payroll,2023-07-20 20:28:03.605189,Austin–Round Rock–San Marcos,338.529501430838,44262.287150528115,210,0 - 250k,"Finance, Insurance, And Real Estate",1
295,5961,Rent,2023-06-03 20:28:03.610672,Chicago–Naperville–Elgin,644.3888479525746,28967.91157161633,165,0 - 250k,Retail Trade,0
938,8897,Payroll,2024-07-25 20:28:03.615254,Austin–Round Rock–San Marcos,1675.347637217617,20948.81256599133,174,0 - 250k,"Agriculture, Forestry, And Fishing",1
584,3677,Office Supplies,2022-10-13 20:28:03.606276,New York–Newark–Jersey City,1313.7466045187177,16359.887042777944,678,500k - 1m,Retail Trade,1
440,8045,Rent,2023-09-20 20:28:03.613933,Chicago–Naperville–Elgin,818.5245653995356,7123.037313020009,76,250k - 500k,Wholesale Trade,0
818,7936,Client Expenses,2023-12-11 20:28:03.613767,Dallas–Fort Worth–Arlington,832.9154379902263,35926.67701462242,431,0 - 250k,"Agriculture, Forestry, And Fishing",0
666,1602,Vendor Payments,2023-01-18 20:28:03.602509,Dallas–Fort Worth–Arlington,898.2208817305049,31293.79863432871,626,less than 0,Wholesale Trade,0
974,648,Utilities,2024-07-15 20:28:03.600814,Chicago–Naperville–Elgin,1953.7229375931274,15498.708576575049,33,0 - 250k,Retail Trade,0
732,8684,Rent,2024-04-27 20:28:03.614918,Dallas–Fort Worth–Arlington,386.25448764543967,49537.5366419751,677,500k - 1m,"Agriculture, Forestry, And Fishing",0
693,3572,Rent,2023-12-08 20:28:03.606097,Los Angeles–Long Beach–Anaheim,112.44983164838641,44219.86381926294,266,less than 0,"Finance, Insurance, And Real Estate",0
490,2007,Client Expenses,2023-07-31 20:28:03.603210,Dallas–Fort Worth–Arlington,872.7026479263784,32490.60156239424,342,500k - 1m,Wholesale Trade,0
554,8515,Utilities,2022-11-15 20:28:03.614660,New York–Newark–Jersey City,591.9809905515876,18725.730882927415,425,0 - 250k,Construction,1
583,9506,Office Supplies,2023-02-11 20:28:03.616200,Los Angeles–Long Beach–Anaheim,1103.3046476384716,41632.811318986634,214,0 - 250k,Retail Trade,0
672,263,Rent,2024-08-08 20:28:03.600062,New York–Newark–Jersey City,347.6919956463056,47538.29480836601,246,0 - 250k,"Agriculture, Forestry, And Fishing",1
238,9820,Rent,2024-04-20 20:28:03.616681,Chicago–Naperville–Elgin,1794.3409991937206,39292.7918129559,45,less than 0,Wholesale Trade,0
582,5429,Rent,2024-05-29 20:28:03.609557,Chicago–Naperville–Elgin,1741.2471268226263,33269.06309104957,475,less than 0,"Finance, Insurance, And Real Estate",0
478,9887,Office Supplies,2022-12-27 20:28:03.616785,New York–Newark–Jersey City,1329.8505012928185,14269.933069114864,332,less than 0,"Finance, Insurance, And Real Estate",1
740,971,Office Supplies,2024-04-25 20:28:03.601412,Chicago–Naperville–Elgin,448.6052536499492,20197.75217435527,114,1m +,"Agriculture, Forestry, And Fishing",0
651,9864,Utilities,2024-08-16 20:28:03.616749,Los Angeles–Long Beach–Anaheim,1371.6308662435354,21185.41345455166,16,1m +,Construction,1
160,693,Rent,2023-07-14 20:28:03.600901,New York–Newark–Jersey City,323.2806713415486,35796.901244202214,449,500k - 1m,"Finance, Insurance, And Real Estate",1
425,3968,Payroll,2024-06-29 20:28:03.606764,Chicago–Naperville–Elgin,610.1899623070253,7936.842029510238,228,0 - 250k,Wholesale Trade,0
422,394,Office Supplies,2022-11-23 20:28:03.600322,Chicago–Naperville–Elgin,1186.9523997086094,5291.520603928401,40,less than 0,Wholesale Trade,0
890,9469,Office Supplies,2023-07-10 20:28:03.616144,Austin–Round Rock–San Marcos,1322.6852239959849,18540.055298488678,223,500k - 1m,Retail Trade,0
22,2325,Rent,2024-01-26 20:28:03.603838,New York–Newark–Jersey City,1671.6860497363105,9946.506106251634,538,1m +,Wholesale Trade,1
348,7919,Utilities,2024-05-31 20:28:03.613741,Dallas–Fort Worth–Arlington,1283.2889941824405,12553.456679682267,720,0 - 250k,Construction,0
663,3626,Client Expenses,2023-07-21 20:28:03.606188,Dallas–Fort Worth–Arlington,134.35086253171224,45381.65147782029,554,250k - 500k,"Agriculture, Forestry, And Fishing",0
940,3492,Rent,2024-09-23 20:28:03.605937,Austin–Round Rock–San Marcos,43.66375270484624,30703.133917680814,61,1m +,"Finance, Insurance, And Real Estate",1
926,7784,Payroll,2022-12-02 20:28:03.613535,Dallas–Fort Worth–Arlington,749.8581027186577,31531.044572266583,58,1m +,Construction,1
374,8667,Office Supplies,2023-09-27 20:28:03.614892,New York–Newark–Jersey City,334.5694785868245,41695.19754311126,140,0 - 250k,Wholesale Trade,0
474,608,Rent,2022-10-29 20:28:03.600736,Dallas–Fort Worth–Arlington,677.6859031660416,35670.403185545954,432,500k - 1m,Construction,0
59,2600,Utilities,2024-09-27 20:28:03.604321,Dallas–Fort Worth–Arlington,1355.4731991615665,35474.83702967457,391,250k - 500k,Retail Trade,0
507,6048,Rent,2024-03-01 20:28:03.610813,Los Angeles–Long Beach–Anaheim,746.2970739059202,1223.1830559536306,300,1m +,Retail Trade,0
187,9534,Vendor Payments,2022-10-09 20:28:03.616243,Los Angeles–Long Beach–Anaheim,142.88060121764778,30515.455923408776,250,less than 0,Retail Trade,0
392,5923,Client Expenses,2023-07-07 20:28:03.610607,New York–Newark–Jersey City,995.1714074137385,7070.180545717763,7,1m +,"Finance, Insurance, And Real Estate",1
339,9751,Utilities,2023-02-27 20:28:03.616575,Los Angeles–Long Beach–Anaheim,1742.8075828523258,2911.1939035630585,643,0 - 250k,"Finance, Insurance, And Real Estate",1
733,2584,Vendor Payments,2024-01-31 20:28:03.604294,Chicago–Naperville–Elgin,1626.2107587890534,5279.653285319558,119,less than 0,"Agriculture, Forestry, And Fishing",0
994,2931,Payroll,2024-02-23 20:28:03.604883,Chicago–Naperville–Elgin,1593.0841320592917,17332.018699211232,638,0 - 250k,Retail Trade,0
216,9890,Office Supplies,2023-09-28 20:28:03.616790,New York–Newark–Jersey City,1501.941598006253,6263.116467743268,170,1m +,Retail Trade,1
162,4428,Client Expenses,2024-02-29 20:28:03.607805,Austin–Round Rock–San Marcos,188.38491416627434,9272.556935260562,679,0 - 250k,"Finance, Insurance, And Real Estate",1
968,2910,Client Expenses,2024-03-08 20:28:03.604847,New York–Newark–Jersey City,1371.4874646609671,32192.283806811167,653,250k - 500k,Wholesale Trade,1
190,237,Utilities,2024-08-31 20:28:03.599930,Chicago–Naperville–Elgin,1175.884476776529,7320.599395408333,255,0 - 250k,Wholesale Trade,0
540,5155,Payroll,2023-10-15 20:28:03.609085,Chicago–Naperville–Elgin,1883.2854754747889,20006.149633523357,598,1m +,"Agriculture, Forestry, And Fishing",1
496,5159,Rent,2022-12-07 20:28:03.609091,Austin–Round Rock–San Marcos,901.7484628044796,24459.75331113147,71,500k - 1m,"Finance, Insurance, And Real Estate",0
104,7217,Payroll,2022-12-17 20:28:03.612657,Austin–Round Rock–San Marcos,1033.1226529704627,32955.087267675684,597,500k - 1m,Wholesale Trade,1
151,8938,Utilities,2024-08-30 20:28:03.615316,New York–Newark–Jersey City,559.8469719984403,32876.266391776415,66,1m +,"Finance, Insurance, And Real Estate",1
913,8353,Payroll,2022-11-13 20:28:03.614412,New York–Newark–Jersey City,1081.0072099956838,28667.202181142537,251,500k - 1m,Wholesale Trade,1
380,1703,Office Supplies,2023-07-21 20:28:03.602679,Chicago–Naperville–Elgin,1251.2841371037555,30980.166020864275,11,0 - 250k,Wholesale Trade,0
407,163,Vendor Payments,2024-09-29 20:28:03.599791,Chicago–Naperville–Elgin,1504.0938556117221,4150.209873929739,576,1m +,Construction,1
815,7496,Client Expenses,2023-01-31 20:28:03.613095,Los Angeles–Long Beach–Anaheim,66.48064997322022,12035.041185650252,720,250k - 500k,"Agriculture, Forestry, And Fishing",0
352,9144,Office Supplies,2023-05-24 20:28:03.615631,Austin–Round Rock–San Marcos,488.0810676844867,47347.78483399988,531,250k - 500k,Retail Trade,0
138,5232,Vendor Payments,2022-12-24 20:28:03.609220,Los Angeles–Long Beach–Anaheim,1261.8258529316463,12655.112763244797,725,1m +,"Agriculture, Forestry, And Fishing",0
922,3854,Utilities,2024-01-11 20:28:03.606570,Dallas–Fort Worth–Arlington,758.4822395241357,29075.486336048965,73,250k - 500k,"Agriculture, Forestry, And Fishing",0
21,3452,Utilities,2023-01-12 20:28:03.605868,Los Angeles–Long Beach–Anaheim,792.5610364787423,34268.03063810916,136,1m +,Construction,0
438,9880,Client Expenses,2023-01-17 20:28:03.616774,Chicago–Naperville–Elgin,528.6873252763495,22420.031270737058,579,0 - 250k,Retail Trade,0
327,5596,Client Expenses,2024-06-19 20:28:03.609840,Los Angeles–Long Beach–Anaheim,850.2337978235943,40578.50390373416,57,0 - 250k,Retail Trade,0
73,2535,Client Expenses,2023-01-17 20:28:03.604209,Los Angeles–Long Beach–Anaheim,1156.6132988954582,43017.153058006326,278,1m +,Wholesale Trade,1
706,8157,Office Supplies,2024-06-24 20:28:03.614111,Los Angeles–Long Beach–Anaheim,778.7223289955693,42860.0673436454,42,500k - 1m,Construction,0
141,1658,Client Expenses,2024-06-11 20:28:03.602604,Dallas–Fort Worth–Arlington,1088.4892419672292,28098.08991151944,92,250k - 500k,Construction,0
205,6337,Rent,2023-06-09 20:28:03.611267,Dallas–Fort Worth–Arlington,655.8773180719761,49096.008975684126,678,500k - 1m,"Finance, Insurance, And Real Estate",1
195,7940,Utilities,2023-03-15 20:28:03.613773,Austin–Round Rock–San Marcos,1351.9430507825332,6315.269022030706,323,1m +,"Agriculture, Forestry, And Fishing",1
508,905,Payroll,2024-09-18 20:28:03.601301,Chicago–Naperville–Elgin,1509.1943971155845,2062.758018147831,662,1m +,Wholesale Trade,1
19,5446,Client Expenses,2024-04-21 20:28:03.609586,Austin–Round Rock–San Marcos,1130.796970293929,17720.47835071663,307,250k - 500k,Construction,0
294,311,Client Expenses,2023-05-23 20:28:03.600161,Dallas–Fort Worth–Arlington,80.89145624600147,30762.460260854878,333,250k - 500k,Retail Trade,0
567,8495,Payroll,2023-01-09 20:28:03.614629,Dallas–Fort Worth–Arlington,665.0567195091414,45151.40368971301,64,250k - 500k,"Agriculture, Forestry, And Fishing",0
335,6423,Office Supplies,2022-10-28 20:28:03.611397,Chicago–Naperville–Elgin,1719.9984375636016,46507.6386321911,683,0 - 250k,Construction,0
867,528,Vendor Payments,2023-07-19 20:28:03.600583,Austin–Round Rock–San Marcos,1837.3683558865953,10675.959042753318,434,1m +,Construction,0
611,8698,Vendor Payments,2023-06-19 20:28:03.614939,Los Angeles–Long Beach–Anaheim,546.3332088231539,7184.559869702623,493,500k - 1m,"Agriculture, Forestry, And Fishing",0
855,8092,Utilities,2023-11-29 20:28:03.614012,Chicago–Naperville–Elgin,1057.4722695905073,9967.127526510305,285,1m +,"Finance, Insurance, And Real Estate",0
